"title","year","genre","duration","metacritic","rating","votes","worldwide_gross_income","user_review","critics_review"
"The Twilight Saga: Breaking Dawn - Part 2",2012,"Adventure",115,52,5.6,170719,829.74682,380,333
"Trespass",2011,"Crime",91,37,5.3,32027,10.117966,140,128
"Take Shelter",2011,"Drama",121,85,7.4,60006,3.741098,280,345
"The Intouchables",2011,"Biography",112,57,8.6,421017,426.58851,635,324
"Stoker",2013,"Drama",99,58,6.9,77946,12.077441,279,457
"Detachment",2011,"Drama",98,52,7.7,50904,1.68871,158,146
"Vampire Academy",2014,"Action",104,30,5.6,35964,15.642346,249,142
"The Awakening",2011,"Horror",102,53,6.5,41206,6.879667,138,198
"Despicable Me 2",2013,"Animation",98,62,7.5,253589,970.766005,321,326
"Planes",2013,"Animation",91,39,5.7,32054,239.258712,126,176
"Carnage",2011,"Comedy",80,61,7.2,88846,30.722632,203,385
"The Guilt Trip",2012,"Comedy",95,50,5.8,28639,41.863726,113,151
"Justin Bieber: Never Say Never",2011,"Documentary",NA,52,1.6,73548,NA,NA,NA
"Safe Haven",2013,"Drama",115,34,6.7,66740,97.59414,201,188
"The Hunter",2011,"Adventure",102,63,6.8,27630,1.680778,111,160
"Grave Encounters",2011,"Adventure",92,33,6.1,36190,4.055919,297,131
"Bernie",2011,"Comedy",99,75,6.8,41085,10.173061,161,239
"Chronicle",2012,"Drama",89,69,7.1,189222,126.636097,519,427
"Snowpiercer",2013,"Action",126,84,7,149197,86.758912,920,490
"Les Mis<U+FFFD>rables",2012,"Drama",158,63,7.6,224165,441.80977,976,507
"The Last Days on Mars",2013,"Horror",98,46,5.5,25645,0.187191,212,132
"21 & Over",2013,"Comedy",93,34,5.9,55767,48.065672,96,173
"Alex Cross",2012,"Action",101,30,5.1,26930,34.618867,167,209
"Piranha 3DD",2012,"Comedy",83,24,3.8,29920,8.518634,191,252
"The Spectacular Now",2013,"Comedy",95,82,7.2,87796,6.918591,226,233
"In the Land of Blood and Honey",2011,"Drama",127,56,4.3,30872,1.203699,153,112
"Only Lovers Left Alive",2013,"Drama",123,79,7.3,50276,7.609187,238,396
"The Inbetweeners Movie",2011,"Comedy",97,44,6.8,58354,88.823111,134,106
"People Like Us",2012,"Drama",114,49,7.1,32433,12.558931,92,109
"Friends with Kids",2011,"Comedy",107,55,6.2,34668,13.041254,112,169
"We're the Millers",2013,"Action",110,44,7.1,283212,269.994119,394,297
"Shame",2011,"Drama",101,72,7.3,131351,19.123767,440,499
"Before I Go to Sleep",2014,"Drama",92,41,6.3,38235,17.669776,173,164
"Killer Joe",2011,"Crime",102,62,6.7,54661,4.633668,258,386
"The Way Way Back",2013,"Comedy",103,68,7.4,106142,26.47492,265,289
"Ender's Game",2013,"Action",114,51,6.7,167857,125.544024,632,341
"Snow White and the Huntsman",2012,"Action",127,57,6.1,207065,396.592829,761,433
"Trollhunter",2010,"Comedy",103,61,7,48991,5.341098,241,356
"Sabotage",2014,"Action",109,41,5.7,42292,22.126842,244,250
"Moonrise Kingdom",2012,"Adventure",94,84,7.8,215005,68.263166,443,506
"Red Lights",2012,"Drama",114,36,6.2,44939,14.107313,172,199
"The Collection",2012,"Horror",82,36,6.1,33570,9.929706,129,150
"Like Crazy",2011,"Drama",86,71,6.7,42155,3.852409,178,196
"The To Do List",2013,"Comedy",104,61,5.8,26584,3.909596,84,101
"This Is 40",2012,"Comedy",134,59,6.2,97146,88.215156,289,291
"The First Time",2012,"Comedy",95,55,7,40609,0.092654,83,21
"Arbitrage",2012,"Drama",107,73,6.6,39172,35.485056,173,253
"Killing Them Softly",2012,"Crime",97,64,6.2,103317,37.930465,426,430
"The Expendables 2",2012,"Action",103,51,6.7,229360,314.975955,510,403
"Odd Thomas",2013,"Comedy",100,45,6.9,29475,1.149267,257,150
"Apollo 18",2011,"Horror",86,24,5.2,44941,26.236153,362,239
"Stonehearst Asylum",2014,"Horror",112,52,6.8,25545,2.478806,123,124
"Wreck-It Ralph",2012,"Animation",101,72,7.8,239680,471.222889,444,399
"Paranormal Activity 3",2011,"Horror",83,59,5.9,71518,207.039844,335,254
"Anna Karenina",2012,"Drama",129,63,6.6,63072,68.92915,265,338
"Conquest 1453",2012,"Action",162,NA,7.4,45793,35.797045,154,21
"John Dies at the End",2012,"Comedy",99,53,6.4,26894,0.141951,129,314
"The Maze Runner",2014,"Action",113,56,6.8,242220,348.319861,616,326
"Zero Dark Thirty",2012,"Drama",157,95,7.4,200594,132.820716,712,582
"The Campaign",2012,"Comedy",85,50,6.2,100744,104.907746,186,263
"Inherent Vice",2014,"Comedy",148,81,6.7,45381,14.710975,301,437
"Southpaw",2015,"Action",124,57,7.7,32128,91.970827,348,346
"Her",2013,"Drama",126,90,8,299466,48.517427,1086,611
"American Hustle",2013,"Crime",138,90,7.3,320492,251.171807,816,547
"That Awkward Moment",2014,"Comedy",94,36,6.1,65708,45.640143,122,165
"Step Up Revolution",2012,"Drama",99,43,6.5,41738,140.470746,82,124
"Unbroken",2014,"Biography",137,59,7.2,76616,161.459297,433,335
"Admission",2013,"Comedy",108,48,5.7,26553,18.637201,97,152
"After Earth",2013,"Action",100,33,4.9,146253,243.611982,848,369
"The Place Beyond the Pines",2012,"Crime",140,68,7.3,170989,47.052899,487,436
"Kahaani",2012,"Drama",122,NA,8.2,32886,0.459234,195,49
"Nebraska",2013,"Adventure",115,86,7.8,81682,27.682872,312,447
"Waar",2013,"Action",130,NA,8.5,26769,0.556003,215,15
"RED 2",2013,"Action",116,47,6.7,110744,148.075565,229,252
"Chappie",2015,"Action",120,41,7,122860,102.811889,765,394
"The Double",2013,"Comedy",93,68,6.5,28215,1.662515,154,247
"A Separation",2011,"Drama",123,95,8.4,135512,22.926076,366,381
"Dhoom:3",2013,"Action",172,61,5.5,31143,88.031955,415,45
"The Fifth Estate",2013,"Biography",128,49,6.2,25446,9.058564,120,226
"Winter's Tale",2014,"Drama",118,31,6.2,35991,30.800231,160,191
"Gone",2012,"Drama",94,36,5.9,32285,19.767535,140,163
"Ruby Sparks",2012,"Comedy",104,67,7.2,71979,9.368803,151,279
"Divergent",2014,"Adventure",139,48,6.8,291535,288.885818,799,473
"The Words",2012,"Drama",102,37,7.1,55253,15.950164,168,219
"Captain America: The Winter Soldier",2014,"Action",136,70,7.8,398260,714.421503,944,614
"Django Unchained",2012,"Western",165,81,8.5,817800,425.368238,1547,838
"You're Next",2011,"Horror",95,66,6.5,52265,26.895481,356,412
"Percy Jackson: Sea of Monsters",2013,"Adventure",106,39,5.9,78556,199.850315,234,192
"End of Watch",2012,"Crime",109,68,7.7,165461,55.078146,411,370
"Resident Evil: Retribution",2012,"Action",95,39,5.4,96693,240.159255,448,258
"To Rome with Love",2012,"Comedy",112,54,6.3,61946,73.244881,182,288
"Turbo",2013,"Animation",96,58,6.5,55754,282.570682,118,169
"Safety Not Guaranteed",2012,"Comedy",86,72,7,93475,4.424699,308,281
"The Sessions",2012,"Biography",95,79,7.2,34688,10.656155,144,344
"The East",2013,"Drama",116,68,6.9,38544,2.891812,128,206
"The Judge",2014,"Crime",141,48,7.5,112616,84.419388,350,289
"The Amazing Spider-Man 2",2014,"Action",142,53,6.8,284539,708.982323,1184,539
"Liberal Arts",2012,"Comedy",97,55,6.8,25838,1.150681,90,158
"X-Men: Days of Future Past",2014,"Action",132,74,8.1,436254,746.0457,822,570
"Redemption",2013,"Action",100,43,6.2,46580,12.671109,135,156
"The Raid: Redemption",2011,"Action",101,73,7.6,135585,9.148519,410,517
"Parker",2013,"Action",118,42,6.2,82053,46.922566,175,174
"Fast & Furious 6",2013,"Action",130,61,7.2,272492,788.680968,494,432
"Flight",2012,"Drama",138,76,7.3,244269,161.772375,576,457
"The Call",2013,"Crime",96,51,6.7,80721,68.572631,338,291
"Penguins of Madagascar",2014,"Animation",92,53,6.8,49166,373.515621,146,165
"God Bless America",2011,"Comedy",105,56,7.3,56439,0.39388,223,232
"Magic Mike",2012,"Comedy",110,72,6.1,98151,167.739368,299,334
"Bachelorette",2012,"Comedy",87,53,5.3,34309,12.128575,171,162
"Pompeii",2014,"Action",105,39,5.6,75453,117.831631,376,287
"Sinister",2012,"Horror",110,53,6.8,133210,82.515113,680,436
"The Best Offer",2013,"Crime",131,49,7.8,56775,20.919703,199,150
"Trance",2013,"Crime",101,61,7,85621,24.261569,234,404
"Let's Be Cops",2014,"Comedy",104,30,6.5,91431,138.224951,177,135
"The Big Wedding",2013,"Comedy",89,28,5.6,34221,46.522137,127,142
"Seven Psychopaths",2012,"Comedy",110,66,7.2,169521,32.226382,348,413
"Mud",2012,"Drama",130,76,7.4,121028,32.613173,313,391
"Nymphomaniac: Vol. I",2013,"Drama",117,64,7,67896,13.545832,270,360
"Carrie",2013,"Drama",100,53,6,98171,84.790678,438,376
"The Hangover Part III",2013,"Comedy",100,30,5.9,196570,362.000072,325,335
"The Hunger Games: Mockingjay - Part 1",2014,"Adventure",123,64,6.8,232413,755.356711,615,432
"The Hunger Games: Catching Fire",2013,"Adventure",146,75,7.7,443435,865.011746,726,526
"Gangs of Wasseypur",2012,"Action",321,89,8.4,35127,4.384642,236,113
"Sex Tape",2014,"Comedy",94,36,5.1,73284,126.069509,188,208
"Noah",2014,"Action",138,68,5.9,181995,359.200044,1401,447
"Tomorrowland",2015,"Action",130,60,6.6,41851,209.035668,593,475
"The Imposter",2012,"Documentary",NA,77,7.5,30074,NA,NA,NA
"Labor Day",2013,"Drama",111,52,6.9,27705,20.275812,131,221
"Automata",2014,"Action",109,37,6.1,33950,6.23799,176,151
"A Most Wanted Man",2014,"Crime",122,73,6.8,48799,36.233517,192,302
"The Best of Me",2014,"Drama",118,29,6.6,29702,38.609668,146,92
"Rush",2013,"Action",123,75,8.2,263143,96.983009,576,425
"Pain & Gain",2013,"Action",129,45,6.5,147744,87.305549,325,348
"Begin Again",2013,"Drama",104,62,7.5,78140,63.464861,265,294
"Thor: The Dark World",2013,"Action",112,54,7.1,357543,644.78314,703,525
"Pitch Perfect",2012,"Comedy",112,66,7.3,189087,115.350426,321,237
"Cloudy with a Chance of Meatballs 2",2013,"Animation",95,59,6.5,55356,274.325949,110,182
"Robot & Frank",2012,"Comedy",89,67,7.1,48713,4.806423,113,212
"Chernobyl Diaries",2012,"Horror",86,NA,5,49660,38.39002,318,298
"Machete Kills",2013,"Action",107,41,5.6,52429,17.49682,185,278
"Neighbors",2014,"Comedy",97,68,6.4,182545,270.665134,425,363
"The Frozen Ground",2013,"Biography",105,37,6.4,40121,5.61746,189,131
"The Wind Rises",2013,"Animation",126,83,7.8,34921,136.45422,159,326
"Guardians of the Galaxy",2014,"Action",121,76,8.1,539583,772.791156,1405,721
"Man of Tai Chi",2013,"Action",105,52,6.1,25354,5.464885,141,132
"All Is Lost",2013,"Action",106,87,6.9,53712,13.627519,396,370
"Mama",2013,"Horror",100,57,6.2,120182,146.42818,368,409
"Non-Stop",2014,"Action",106,56,7,177395,222.8096,450,379
"Identity Thief",2013,"Comedy",111,35,5.7,88035,173.96501,272,266
"The Broken Circle Breakdown",2012,"Drama",111,71,7.8,25425,5.990754,70,208
"12 Years a Slave",2013,"Biography",134,97,8.1,363143,187.733202,879,617
"The Gambler",2014,"Crime",111,55,6,38092,39.280992,185,182
"Inside Llewyn Davis",2013,"Drama",104,92,7.4,80353,32.960249,385,536
"Europa Report",2013,"Sci-Fi",97,68,6.5,45710,0.125687,329,195
"Rust and Bone",2012,"Drama",120,73,7.5,42251,25.807712,107,351
"Side Effects",2013,"Crime",106,75,7.1,137287,63.414135,326,468
"Holy Motors",2012,"Drama",115,84,7.1,26953,1.954125,140,355
"Barfi!",2012,"Adventure",151,NA,8.2,45971,4.490134,245,62
"Trouble with the Curve",2012,"Drama",111,58,6.8,44827,48.963137,192,243
"The Imitation Game",2014,"Biography",114,73,8.1,337941,233.555708,845,489
"Promised Land",2012,"Drama",106,55,6.6,27100,11.039031,126,246
"Inside Out",2015,"Animation",95,94,8.6,108087,858.07135,1034,589
"Dumb and Dumber To",2014,"Comedy",109,36,5.8,81083,169.83701,332,231
"Hit and Run",2012,"Action",100,50,6.1,27833,16.816647,132,176
"Dead Man Down",2013,"Action",118,39,6.5,50704,18.074539,141,227
"Spring Breakers",2012,"Action",94,63,5.3,99713,31.724284,639,458
"Tammy",2014,"Comedy",97,39,4.8,29404,100.375432,176,147
"Dawn of the Planet of the Apes",2014,"Action",130,79,7.7,276188,710.644566,676,557
"V/H/S",2012,"Horror",116,55,5.8,39392,1.944287,324,278
"Into the Storm",2014,"Action",89,44,5.8,48978,161.502194,251,239
"The Hunt",2012,"Drama",115,76,8.3,138922,15.843274,418,370
"Paranormal Activity 4",2012,"Horror",88,40,4.6,46254,142.802657,272,258
"Transformers: Age of Extinction",2014,"Action",165,32,5.8,214505,1104.054072,1014,403
"Chennai Express",2013,"Action",141,45,5.9,31269,10.234653,254,108
"Beasts of the Southern Wild",2012,"Drama",93,86,7.3,66101,21.107746,286,640
"Searching for Sugar Man",2012,"Documentary",NA,79,8.2,44398,NA,NA,NA
"San Andreas",2015,"Action",114,43,6.4,54688,473.990832,624,400
"The Bling Ring",2013,"Biography",90,66,5.6,61715,20.045576,205,348
"Saving Mr. Banks",2013,"Biography",125,65,7.5,103416,117.867984,355,422
"Two Night Stand",2014,"Comedy",86,45,6.4,34590,0.492332,69,44
"Bad Words",2013,"Comedy",89,57,6.7,32644,7.804337,138,125
"Horrible Bosses 2",2014,"Comedy",108,40,6.4,87421,107.645357,238,209
"St. Vincent",2014,"Comedy",102,64,7.3,56907,54.837234,217,271
"3 Days to Kill",2014,"Action",117,40,6.2,61910,53.26023,258,227
"Jab Tak Hai Jaan",2012,"Drama",198,NA,6.9,37472,6.797958,297,53
"The Monuments Men",2014,"Drama",118,52,6.1,91115,156.706638,445,386
"The Kings of Summer",2013,"Adventure",95,61,7.2,53209,1.501595,123,170
"American Sniper",2014,"Action",133,72,7.4,250094,547.426372,1050,525
"Into the Woods",2014,"Adventure",125,69,6,82172,212.902372,889,349
"The Purge",2013,"Horror",85,41,5.6,118028,89.328627,738,375
"Grown Ups 2",2013,"Comedy",101,19,5.4,96872,246.984278,323,141
"The Counselor",2013,"Crime",117,48,5.4,73018,71.009334,491,348
"About Time",2013,"Drama",123,55,7.8,170512,87.100449,651,280
"Run All Night",2015,"Action",114,59,6.6,50675,71.561644,245,256
"Vishwaroopam",2013,"Action",148,NA,8.8,33015,0.79104,241,37
"The Other Woman",2014,"Comedy",109,39,6,92565,196.710396,230,206
"Stuck in Love",2012,"Comedy",97,49,7.3,52604,0.977671,106,84
"Before Midnight",2013,"Drama",109,94,8,82489,20.994648,323,440
"Transcendence",2014,"Drama",119,42,6.3,151500,103.039258,554,373
"Draft Day",2014,"Drama",110,54,6.8,33266,29.824199,159,167
"Home",2015,"Animation",94,55,6.7,40880,386.041607,254,178
"Insidious: Chapter 2",2013,"Horror",106,40,6.6,91135,161.919318,315,198
"Don Jon",2013,"Comedy",90,66,6.6,173516,39.439355,342,377
"Wild Card",2015,"Action",92,40,5.6,28062,6.738764,168,140
"Calvary",2014,"Drama",102,77,7.4,33679,16.887741,206,296
"The Internship",2013,"Comedy",119,42,6.3,145858,93.492844,310,225
"A Haunted House",2013,"Comedy",86,20,5.1,31442,60.159584,128,133
"I Give It a Year",2013,"Comedy",97,50,5.7,27872,29.128433,108,132
"Big Hero 6",2014,"Animation",102,74,7.9,210576,657.868146,564,413
"The Book of Life",2014,"Animation",95,67,7.3,34487,99.783556,139,163
"The Raid 2",2014,"Action",150,71,8,73217,6.566916,345,466
"Drinking Buddies",2013,"Comedy",90,71,6.1,41848,0.401914,133,163
"Gone Girl",2014,"Drama",149,79,8.2,456460,369.330363,1475,623
"Redirected",2014,"Action",99,NA,6.8,27417,0.332537,72,28
"The Grand Budapest Hotel",2014,"Adventure",99,88,8.1,382211,172.940046,882,574
"Blue Is the Warmest Color",2013,"Drama",180,88,7.9,75040,19.465835,337,445
"The SpongeBob Movie: Sponge Out of Water",2015,"Animation",92,62,6.1,25884,325.186032,180,153
"Minions",2015,"Animation",91,56,6.6,61922,1159.443129,356,340
"22 Jump Street",2014,"Action",112,71,7.1,219091,331.333876,354,349
"Frozen",2013,"Animation",102,74,7.6,367582,1280.803353,1123,443
"Olympus Has Fallen",2013,"Action",119,41,6.5,177080,170.270201,798,387
"Wild",2014,"Adventure",115,76,7.2,61159,52.501541,315,366
"The Hobbit: The Battle of the Five Armies",2014,"Adventure",144,59,7.5,288968,956.019788,886,456
"Homefront",2013,"Action",100,40,6.5,74054,48.449416,197,217
"Batman: The Dark Knight Returns, Part 1",2012,"Animation",NA,NA,8,28619,NA,NA,NA
"Enemy",2013,"Mystery",91,61,6.8,74013,3.468224,436,337
"Endless Love",2014,"Drama",104,30,6.3,27130,34.718173,81,101
"The Babadook",2014,"Drama",94,86,6.9,78243,10.31254,861,512
"Fifty Shades of Grey",2015,"Drama",125,46,4.2,180353,569.651467,1551,404
"The Expendables 3",2014,"Action",126,35,6.1,107172,214.657577,400,343
"The Zero Theorem",2013,"Drama",107,50,6.1,28696,1.486506,160,251
"Fruitvale Station",2013,"Biography",85,85,7.5,44650,17.38583,201,328
"White House Down",2013,"Action",131,52,6.4,147218,205.366737,509,355
"Blue Jasmine",2013,"Drama",98,78,7.3,132720,99.104804,460,446
"PK",2014,"Comedy",153,NA,8.3,66083,100.370104,599,73
"The Rover",2014,"Crime",103,64,6.4,29603,2.510007,226,261
"Frances Ha",2012,"Comedy",86,82,7.4,36262,9.013161,192,349
"Bhaag Milkha Bhaag",2013,"Biography",186,NA,8.4,32968,2.325917,198,49
"Jobs",2013,"Biography",128,44,5.9,67184,42.128352,277,213
"Rio 2",2014,"Animation",101,49,6.4,50051,498.781117,116,167
"The Great Beauty",2013,"Drama",141,86,7.7,45391,24.663082,171,298
"Blue Ruin",2013,"Crime",90,77,7.1,32905,0.993313,197,300
"Runner Runner",2013,"Crime",88,36,5.6,48100,62.675095,106,188
"Need for Speed",2014,"Action",132,39,6.6,123751,203.277636,403,334
"Short Term 12",2013,"Drama",96,82,8,42659,1.645164,169,267
"1",2014,"Action",170,NA,8.7,31838,NA,328,21
"Deliver Us from Evil",2014,"Crime",118,40,6.2,47365,87.937815,242,249
"Mission: Impossible - Rogue Nation",2015,"Action",131,75,7.8,91390,682.716636,539,513
"Focus",2015,"Comedy",105,56,6.6,106291,158.762963,291,299
"Nymphomaniac: Vol. II",2013,"Drama",124,60,6.7,47108,4.934725,163,258
"Joe",2013,"Drama",117,74,6.9,32024,2.431443,146,172
"Dark Skies",2013,"Horror",97,50,6.3,52014,27.858103,273,258
"Delivery Man",2013,"Comedy",105,44,6.4,52666,53.120346,126,175
"Oculus",2013,"Horror",104,61,6.5,70607,44.459951,459,362
"Enough Said",2013,"Comedy",93,78,7.1,45141,25.288872,164,242
"Avengers: Age of Ultron",2015,"Action",141,66,7.8,282723,1402.808753,1306,693
"Predestination",2014,"Drama",97,69,7.4,131345,4.824499,582,259
"The November Man",2014,"Action",108,38,6.3,40632,39.661919,177,182
"The Family",2013,"Comedy",111,42,6.3,79774,78.418811,264,242
"The Past",2013,"Drama",130,85,7.9,29974,12.673462,94,320
"The Heat",2013,"Action",117,60,6.6,120383,229.930771,437,283
"Philomena",2013,"Biography",98,76,7.6,67380,100.129872,264,355
"Project Almanac",2015,"Sci-Fi",106,47,6.4,40740,33.213241,237,185
"Taken 3",2014,"Action",108,26,6,105617,326.479141,394,241
"Walk of Shame",2014,"Comedy",95,25,6,35051,8.12299,81,79
"Paranormal Activity: The Marked Ones",2014,"Horror",84,42,5,27877,90.894962,182,229
"God's Not Dead",2014,"Drama",113,16,5,26350,64.676349,721,57
"Blackfish",2013,"Documentary",NA,83,8.1,37537,NA,NA,NA
"A Million Ways to Die in the West",2014,"Comedy",116,44,6.1,119185,87.189756,523,302
"Get Hard",2015,"Comedy",100,34,6.1,51376,111.711453,169,191
"Birdman: Or (The Unexpected Virtue of Ignorance)",2014,"Comedy",119,88,7.8,304963,103.215094,1390,628
"Starred Up",2013,"Drama",106,81,7.4,25372,3.025189,95,187
"Gunday",2014,"Action",152,NA,1.9,53044,0.843232,889,21
"Whiplash",2014,"Drama",106,88,8.6,278873,48.98326,1213,583
"The Fault in Our Stars",2014,"Drama",126,69,7.9,211146,307.166834,692,336
"Celal ile Ceren",2013,"Comedy",114,NA,2.4,35474,16.999831,80,6
"Baahubali: The Beginning",2015,"Action",159,NA,8.9,48529,7.934787,511,57
"Ted 2",2015,"Comedy",115,48,6.6,49912,215.863606,258,303
"Night at the Museum: Secret of the Tomb",2014,"Adventure",98,47,6.3,51748,363.204635,161,162
"Locke",2013,"Drama",85,81,7.1,73474,5.090608,399,371
"Fury",2014,"Action",134,64,7.6,246066,211.822697,945,435
"Ida",2013,"Drama",82,91,7.4,27380,11.156836,149,291
"Blackhat",2015,"Action",133,51,5.4,27798,19.652057,265,290
"Sharknado",2013,"Horror",NA,NA,3.3,30308,NA,NA,NA
"Two Days, One Night",2014,"Drama",95,89,7.4,25038,9.016922,131,389
"Veronica Mars",2014,"Crime",107,62,6.8,38187,3.485383,145,186
"The Interview",2014,"Action",112,52,6.7,217029,11.782625,929,301
"Kingsman: The Secret Service",2014,"Action",129,58,7.8,271917,414.351546,945,462
"Furious 7",2015,"Action",137,67,7.4,211346,1515.048151,744,462
"Pitch Perfect 2",2015,"Comedy",115,63,6.6,61827,287.144079,226,242
"Coherence",2013,"Sci-Fi",89,65,7.1,37605,0.139745,320,203
"As Above, So Below",2014,"Adventure",93,38,6.1,39596,41.898409,357,216
"Magic in the Moonlight",2014,"Comedy",97,54,6.6,36296,51.029361,179,269
"Nightcrawler",2014,"Crime",117,76,7.9,230853,47.398992,782,560
"Lucy",2014,"Action",89,61,6.4,275454,458.8636,1159,439
"Chef",2014,"Adventure",114,68,7.3,114046,48.428048,467,327
"I Origins",2014,"Drama",106,57,7.3,57945,0.481234,243,153
"Insurgent",2015,"Adventure",119,42,6.4,93387,297.002527,315,287
"The Signal",2014,"Sci-Fi",97,53,6.1,39300,2.595622,282,172
"John Wick",2014,"Action",101,68,7.2,190907,86.081711,1173,456
"A Most Violent Year",2014,"Action",125,79,7.1,31753,12.00707,220,378
"The Purge: Anarchy",2014,"Action",103,50,6.5,71787,111.928365,299,322
"The Guest",2014,"Action",100,76,6.7,49359,2.700051,369,306
"The Theory of Everything",2014,"Biography",123,72,7.8,199999,123.726688,508,435
